 --- primitive lattice vectors ---
  25.2786732532   0.0000000000   0.0000000000
   0.0000000000  25.2786732532   0.0000000000
   0.0000000000   0.0000000000  25.2786732532
 --- Equilibrium position and mass of each atom---
 Natom=   64
     1   1.5799170780   1.5799170780   1.5799170780    51196.42125 Sn  
    37  -0.0260389529 -0.0020629922 -0.0257200392
    38  -0.0130546807  0.0033351542 -0.0381974097
    39   0.1365135617  0.0065561661  0.1081864185
    40  -0.1155115628  0.0036984506 -0.1209202287
    41   0.0345549451  0.0030420653  0.0284778891
    42   0.0444060726  0.0058552817  0.0154301134
    43   0.1091372356  0.0068210454  0.1369450999
    44  -0.1284885355  0.0061833070 -0.1169841841
    45   0.0209577962 -0.0005781851  0.0257140682
    46   0.0097445614  0.0070660805  0.0378771812
    47  -0.1339290508  0.0094906492 -0.1082537679
    48   0.1235879029  0.0060511468  0.1216630407
    49  -0.0353977425  0.0006662924 -0.0185508923
    50  -0.0438418672 -0.0017383113 -0.0076027869
    51  -0.1082635203  0.0022345080 -0.1336159933
    52   0.1279616980  0.0030514473  0.1220530869
    53  -0.0210991706  0.0016603419 -0.0284034887
    54  -0.0102196856 -0.0028869143 -0.0407714809
    55   0.1341141982 -0.0060683044  0.1068033677
    56  -0.1232995188 -0.0040718205 -0.1248535573
    57   0.0190120597 -0.0029212706  0.0186442625
    58   0.0342105823 -0.0062272382  0.0067980833
    59   0.1068598836 -0.0078703896  0.1335284568
    60  -0.1185530539 -0.0053123209 -0.1217011405
    61   0.0258966859  0.0003137236  0.0284191640
    62   0.0126539469 -0.0068774507  0.0403798270
    63  -0.1364952012 -0.0086049509 -0.1070780356
    64   0.1160252639 -0.0066953757  0.1255196974
 n=    31 A   IR&R
     hbarW=  0.34313946E-03 Ha =  0.93372995E-02 eV; nu=  0.75310408E+02 cm^-1
     1   0.1240391914 -0.0030753816  0.0898463222
     2   0.1210771283 -0.0016337885  0.0910224608
     3  -0.0603940063 -0.0588098025 -0.0224974994
     4   0.0511206692  0.0170305500  0.0205263441
     5   0.1481798407  0.0360270043  0.1366451385
     6   0.0738534295 -0.0517752836  0.1187479445
     7   0.0186724718 -0.0120320396  0.0238796839
     8  -0.0222591204  0.0019731578  0.0002060387
     9  -0.1206127282  0.0105942262 -0.0895378094
    10  -0.1317066997  0.0232009919 -0.0912455539
    11   0.0142392425 -0.0212682432  0.0218991958
    12   0.0119921207  0.0432171672 -0.0207979393
    13  -0.0691288201  0.0090023646 -0.1361734095
    14  -0.1348817472 -0.0127119754 -0.1186958571
    15  -0.0117640733  0.0159376516 -0.0243135682
    16   0.0442593335 -0.0134512447 -0.0003054341
    17   0.1211267697  0.0040901270  0.1273742923
    18   0.1330769418  0.0018829551  0.1175768564
    19  -0.0146744098  0.0580147837 -0.0087584994
    20  -0.0132500747 -0.0173080675  0.0454629352
    21   0.0688081611 -0.0364573439  0.1084198703
    22   0.1345392213  0.0519571854  0.1343644902
    23   0.0120376128  0.0131741984  0.0506356709
    24  -0.0438838339 -0.0015438059 -0.0391020529
    25  -0.1236255318 -0.0098320570 -0.1271477740
    26  -0.1198549001 -0.0231787754 -0.1175931611
    27   0.0599315848  0.0201175533  0.0082221427
    28  -0.0523931376 -0.0437460429 -0.0458442539
    29  -0.1481926153 -0.0100128638 -0.1080401263
    30  -0.0744514054  0.0122044386 -0.1340658073
    31  -0.0185529353 -0.0150196957 -0.0509596817
    32   0.0228901781  0.0139639428  0.0390565637
    33  -0.1234809951 -0.0099813533 -0.1270899881
    34  -0.1198988315 -0.0231527325 -0.1175627382
    35   0.0601604535  0.0202610599  0.0082689418
    36  -0.0521894721 -0.0437535405 -0.0457511280
    37  -0.1481452239 -0.0098570461 -0.1078539236
    38  -0.0741471202  0.0121911946 -0.1340907439
    39  -0.0183602989 -0.0151631723 -0.0510100385
    40   0.0227403994  0.0139083734  0.0392938760
    41   0.1209977620  0.0039218440  0.1275976046
    42   0.1331244541  0.0019023695  0.1175527752
    43  -0.0146495074  0.0577980442 -0.0087531284
    44  -0.0133977945 -0.0172382392  0.0455302175
    45   0.0689088452 -0.0366039428  0.1085139666
    46   0.1343976211  0.0518714826  0.1344580786
    47   0.0119283979  0.0132459775  0.0507185130
    48  -0.0437895945 -0.0016963613 -0.0391034228
    49  -0.1205608698  0.0103520504 -0.0895382166
    50  -0.1317556271  0.0233047175 -0.0911067704
    51   0.0142951037 -0.0212858884  0.0219417782
    52   0.0121019109  0.0433099126 -0.0208249551
    53  -0.0690358924  0.0091387187 -0.1361252120
    54  -0.1347335203 -0.0126607118 -0.1184813527
    55  -0.0117619772  0.0160223955 -0.0242083504
    56   0.0441310428 -0.0135903698 -0.0002076936
    57   0.1238122003 -0.0032662942  0.0898891770
    58   0.1212456607 -0.0015920506  0.0912190092
    59  -0.0605409763 -0.0590196345 -0.0224576622
    60   0.0507745872  0.0169132433  0.0205273002
    61   0.1479849922  0.0358989701  0.1367646970
    62   0.0737433804 -0.0518952858  0.1189908374
    63   0.0184700886 -0.0120034668  0.0238909090
    64  -0.0223215769  0.0019620703  0.0003343031
 n=    32 A   IR&R
     hbarW=  0.34316889E-03 Ha =  0.93381004E-02 eV; nu=  0.75316867E+02 cm^-1
     1  -0.0100632528 -0.0225406999 -0.0966879913
     2  -0.0656701496  0.0108191809 -0.0752688339
     3  -0.0465223900 -0.2053689288 -0.0220378391
     4   0.0801327534  0.0689002888 -0.0542233615
     5   0.1058207671  0.0753657247 -0.0220536793
     6  -0.1437232806 -0.1219420342 -0.0358857280
     7  -0.0002196397  0.0142244428 -0.0286184979
     8   0.0646772810 -0.0300993408  0.0421705658
     9   0.0675595646  0.0223473294  0.0976094723
    10   0.0162439406  0.0984297856  0.0721404462
    11  -0.0689917545 -0.0755892440  0.0218675925
    12   0.0847915679  0.1557174309  0.0519727267
    13   0.1699335424  0.0405863768  0.0221221043
    14  -0.0834743826 -0.0455701629  0.0373069697
    15   0.0007089043  0.0478528137  0.0280980778
    16   0.0463073765 -0.0215779523 -0.0393444471
    17  -0.0675720580  0.0226900765  0.0326627546
    18  -0.0138693544 -0.0105710548  0.0115986506
    19   0.0688694406  0.2011450442  0.0228509291
    20  -0.0871766067 -0.0691004489  0.0332982956
    21  -0.1707045886 -0.0748046062 -0.0559987269
    22   0.0814702483  0.1217293038 -0.0439553419
    23   0.0001392935 -0.0094071523  0.0057588423
    24  -0.0444276812  0.0304001344 -0.0347297752
    25   0.0099920852 -0.0221955960 -0.0328435592
    26   0.0681657856 -0.0980353174 -0.0147117246
    27   0.0465835508  0.0705618790 -0.0229292802
    28  -0.0824988931 -0.1560238723 -0.0357394195
    29  -0.1063504151 -0.0408270888  0.0554612370
    30   0.1414003191  0.0449133913  0.0462769603
    31   0.0007668291 -0.0431957289 -0.0063019086
    32  -0.0622718309  0.0217225671  0.0370270345
    33   0.0104204536 -0.0225428423 -0.0324769442
    34   0.0679113323 -0.0980718445 -0.0148121564
    35   0.0467739805  0.0710500593 -0.0229771490
    36  -0.0823839139 -0.1559142801 -0.0356165161
    37  -0.1062347398 -0.0403987196  0.0560623040
    38   0.1418805138  0.0452016246  0.0463416683
    39   0.0008693424 -0.0432206101 -0.0062015813
    40  -0.0628027696  0.0218127859  0.0373172668
    41  -0.0678795840  0.0223657605  0.0327097118
    42  -0.0137659551 -0.0104343871  0.0119837728
    43   0.0689621084  0.2007482802  0.0228076906
    44  -0.0874920259 -0.0691296835  0.0339822410
    45  -0.1707242339 -0.0752554807 -0.0555127133
    46   0.0813504841  0.1213306914 -0.0440139841
    47   0.0001053871 -0.0096984396  0.0058498326
    48  -0.0443541579  0.0301787139 -0.0345159599
    49   0.0677398521  0.0219056387  0.0972100241
    50   0.0162748772  0.0986957357  0.0726362752
    51  -0.0688957354 -0.0759984311  0.0218859470
    52   0.0848948220  0.1559591506  0.0519634152
    53   0.1700098121  0.0410411801  0.0223087135
    54  -0.0830904140 -0.0455923659  0.0380391161
    55   0.0006640044  0.0479649012  0.0282403659
    56   0.0461607189 -0.0217170560 -0.0388285859
    57  -0.0104326231 -0.0230191386 -0.0966592821
    58  -0.0652233463  0.0107357632 -0.0748955279
    59  -0.0466280372 -0.2055767411 -0.0220301315
    60   0.0795696272  0.0686675381 -0.0540734801
    61   0.1055051129  0.0749495292 -0.0217943680
    62  -0.1438927745 -0.1219579588 -0.0356493554
    63  -0.0003999452  0.0143764106 -0.0283555271
    64   0.0646496911 -0.0300631392  0.0422183883
 n=    33 A   IR&R
     hbarW=  0.34321477E-03 Ha =  0.93393489E-02 eV; nu=  0.75326937E+02 cm^-1
     1  -0.1359838032 -0.1013341728  0.0267057346
     2  -0.1190496879 -0.1123725408  0.0207310755
     3  -0.0343182097  0.0061224825 -0.0001718676
     4   0.0450855042  0.0376174822  0.0131685884
     5   0.0204131709  0.0506348186  0.0015376749
     6  -0.0168958247 -0.0405312875 -0.0294046738
     7  -0.1007720516 -0.1375850340 -0.0162048164
     8  -0.1253086823 -0.0891396086 -0.0044105718
     9  -0.1185801878 -0.1188939249 -0.0274269528
    10  -0.1002102992 -0.1432995645 -0.0213885333
    11  -0.0405773220 -0.0441473098  0.0002393366
    12   0.0284325887  0.0006033040 -0.0131035339
    13   0.0165890763  0.0238726934 -0.0016911620
    14  -0.0222590742 -0.0331607887  0.0296113637
    15  -0.1187603014 -0.1167493286  0.0167022855
    16  -0.1300953618 -0.1292098533  0.0046806988
    17   0.1187827969  0.1011780834 -0.0233698162
    18   0.0999345691  0.1126309950 -0.0159955059
    19   0.0403543732 -0.0065560180 -0.0176363217
    20  -0.0282600377 -0.0381772123 -0.0178019306
    21  -0.0172683011 -0.0504715604 -0.0191173063
    22   0.0217203201  0.0402692055  0.0105858267
    23   0.1193988312  0.1379040799  0.0106504291
    24   0.1305555236  0.0897762394 -0.0115492588
    25   0.1362428978  0.1187235878  0.0230495599
    26   0.1188216636  0.1435369905  0.0157451962
    27   0.0341181334  0.0436878947  0.0178846538
    28  -0.0448230160 -0.0011363035  0.0178973933
    29  -0.0210873871 -0.0237504053  0.0190194669
    30   0.0164445621  0.0329146449 -0.0106056144
    31   0.1014277069  0.1172346552 -0.0099339859
    32   0.1258106866  0.1298338461  0.0123368854
    33   0.1362036741  0.1188494011  0.0230325329
    34   0.1188837592  0.1435261421  0.0156552131
    35   0.0341972802  0.0436880739  0.0179475976
    36  -0.0448553655 -0.0012937518  0.0177394629
    37  -0.0211025076 -0.0237227848  0.0190079804
    38   0.0164422614  0.0328138477 -0.0106905211
    39   0.1014315539  0.1171485568 -0.0100922784
    40   0.1258631173  0.1298580997  0.0124013801
    41   0.1187075077  0.1012007906 -0.0234086319
    42   0.0999578950  0.1126551288 -0.0160416445
    43   0.0402415088 -0.0065047343 -0.0177783478
    44  -0.0283814893 -0.0382257842 -0.0178749875
    45  -0.0173730679 -0.0506246140 -0.0192148439
    46   0.0216906198  0.0403803074  0.0104705475
    47   0.1194339962  0.1380075719  0.0106014651
    48   0.1304817406  0.0897711794 -0.0117092220
    49  -0.1186033342 -0.1189048221 -0.0273930483
    50  -0.1001720071 -0.1432834222 -0.0214809938
    51  -0.0404358075 -0.0440413611  0.0002565140
    52   0.0285661748  0.0006752134 -0.0130561248
    53   0.0166392249  0.0238167006 -0.0018153265
    54  -0.0221792972 -0.0330643138  0.0294903565
    55  -0.1186938476 -0.1167830269  0.0167174454
    56  -0.1300315816 -0.1292887801  0.0046352884
    57  -0.1361047490 -0.1012013369  0.0266584475
    58  -0.1190493788 -0.1123750773  0.0207756037
    59  -0.0342580992  0.0061737309  0.0000114688
    60   0.0450731725  0.0375195792  0.0130844394
    61   0.0204015766  0.0506389952  0.0015083655
    62  -0.0170390918 -0.0406490036 -0.0295239494
    63  -0.1007339516 -0.1376169929 -0.0162935623
    64  -0.1252610778 -0.0891822866 -0.0043587857
 n=    34 A   IR&R
     hbarW=  0.34324341E-03 Ha =  0.93401281E-02 eV; nu=  0.75333221E+02 cm^-1
     1   0.0390487389  0.0863655561  0.1199762642
     2   0.0623345208  0.0883881394  0.0948966480
     3  -0.0729324487  0.1050864896  0.0761212223
     4   0.0303599882  0.1556376782  0.0787640333
     5   0.0157132713  0.1245468383  0.0329788594
     6  -0.0615468865 -0.0509393034 -0.0684578682
     7   0.0103060879  0.0046705538 -0.0521998068
     8   0.0092818315  0.1310947305  0.0199033146
     9   0.0615961299 -0.0608005427 -0.1196088343
    10   0.0700919477 -0.0958613496 -0.0930340250
    11  -0.0860558793 -0.1196615715 -0.0764797286
    12   0.0210418634 -0.0319548286 -0.0778465265
    13   0.0009792228  0.0334434857 -0.0324463731
    14  -0.0614424377 -0.0000493072  0.0677077985
    15   0.0155811849  0.0925081101  0.0521670041
    16  -0.0186665638  0.0027545124 -0.0213544820
    17  -0.0605972516 -0.0864903374 -0.1050057058
    18  -0.0709372429 -0.0878547442 -0.0928317100
    19   0.0850433701 -0.1029718804 -0.0711448121
    20  -0.0202795126 -0.1561181170 -0.1056856526
    21  -0.0009981862 -0.1248301232 -0.0550557450
    22   0.0629714853  0.0502842128  0.0599833080
    23  -0.0155675532 -0.0069955254  0.0387343518
    24   0.0172737992 -0.1305813175 -0.0309695141
    25  -0.0379511471  0.0608138041  0.1050981691
    26  -0.0630858040  0.0964963900  0.0946745070
    27   0.0717604508  0.1221241842  0.0709990271
    28  -0.0295314768  0.0313761226  0.1063407858
    29  -0.0157829544 -0.0333443162  0.0553538395
    30   0.0628013827 -0.0004069829 -0.0604157892
    31  -0.0103016436 -0.0948346764 -0.0390889092
    32  -0.0107826330 -0.0021669789  0.0291532908
    33  -0.0379724230  0.0609532262  0.1051361565
    34  -0.0630585990  0.0965339826  0.0944990572
    35   0.0718587857  0.1218823377  0.0709892195
    36  -0.0294265001  0.0314215893  0.1063874116
    37  -0.0155961105 -0.0335865978  0.0551923843
    38   0.0626091636 -0.0004506781 -0.0606108299
    39  -0.0101337010 -0.0947569351 -0.0390789664
    40  -0.0104206256 -0.0022606260  0.0290827457
    41  -0.0603604085 -0.0863276307 -0.1049067790
    42  -0.0710406478 -0.0878851798 -0.0931665336
    43   0.0851595253 -0.1028475693 -0.0710664907
    44  -0.0201215862 -0.1561631750 -0.1059459082
    45  -0.0009487645 -0.1245642941 -0.0551326521
    46   0.0629410109  0.0504117369  0.0599212025
    47  -0.0154712730 -0.0068228040  0.0386961751
    48   0.0173944166 -0.1304342850 -0.0308678260
    49   0.0613668519 -0.0605819296 -0.1195998768
    50   0.0701597443 -0.0960458295 -0.0929539291
    51  -0.0861324147 -0.1194802119 -0.0764436268
    52   0.0208811736 -0.0321145370 -0.0779122811
    53   0.0008421144  0.0332724332 -0.0326047318
    54  -0.0615438869 -0.0000525045  0.0676060955
    55   0.0154323782  0.0924755369  0.0521161686
    56  -0.0186381928  0.0027849844 -0.0216573678
    57   0.0391809520  0.0865255069  0.1198725819
    58   0.0620927536  0.0884892797  0.0948514107
    59  -0.0730006752  0.1051897570  0.0760222278
    60   0.0305626767  0.1557514733  0.0786317521
    61   0.0157182691  0.1247465737  0.0327200244
    62  -0.0613469171 -0.0509097619 -0.0684567056
    63   0.0102933453  0.0045071207 -0.0522975664
    64   0.0091560750  0.1311030667  0.0197854619
 n=    35 A   IR&R
     hbarW=  0.34326352E-03 Ha =  0.93406754E-02 eV; nu=  0.75337636E+02 cm^-1
     1   0.0603182633 -0.1117304123 -0.0067894998
     2  -0.0486595052  0.0066237375 -0.0162580643
     3   0.0819532162 -0.0022729857 -0.0211313563
     4  -0.1182353001  0.0157931046 -0.0214113626
     5  -0.0041305434 -0.0020327162  0.0748171422
     6  -0.0312564256  0.0482531916 -0.0837915976
     7  -0.0901408270 -0.0145541220 -0.0799156463
     8   0.0276562713  0.0345584332  0.0700705142
     9   0.0699989882 -0.0704706216  0.0074424995
    10  -0.0439079820  0.0349334469  0.0157516852
    11   0.0729211508  0.0235906137  0.0219655929
    12  -0.1252900987  0.0540868725  0.0211281259
    13  -0.0157490728 -0.1517687154 -0.0751298108
    14  -0.0373383852  0.1953112423  0.0834939092
    15  -0.0919647044  0.1452121524  0.0789845643
    16   0.0132635449 -0.1278769680 -0.0699464298
    17  -0.0706210194  0.1113416301  0.0186813177
    18   0.0434749707 -0.0065740414  0.0226913231
    19  -0.0722057461  0.0027763830  0.0194895470
    20   0.1256132311 -0.0148715904  0.0075795874
    21   0.0157999835  0.0023762168 -0.0849501427
    22   0.0381844250 -0.0483124850  0.0787930903
    23   0.0918226643  0.0139586274  0.0702398939
    24  -0.0140507555 -0.0355150244 -0.0769675543
    25  -0.0608107071  0.0700549769 -0.0182216824
    26   0.0482267589 -0.0349367281 -0.0221844676
    27  -0.0814294180 -0.0228825483 -0.0194047989
    28   0.1187283870 -0.0532708390 -0.0069085192
    29   0.0047351742  0.1521701804  0.0844720483
    30   0.0315171144 -0.1953050098 -0.0789092074
    31   0.0896140212 -0.1457932439 -0.0703363774
    32  -0.0278904566  0.1269518834  0.0769686144
    33  -0.0608186086  0.0700356152 -0.0181912322
    34   0.0481919476 -0.0348390663 -0.0223013313
    35  -0.0814258035 -0.0228598363 -0.0195719680
    36   0.1186868351 -0.0532273192 -0.0069281364
    37   0.0047817374  0.1521167413  0.0845026357
    38   0.0315190475 -0.1952400199 -0.0790103686
    39   0.0896586769 -0.1457182303 -0.0704535370
    40  -0.0279189241  0.1270001226  0.0768264610
    41  -0.0704585776  0.1113629225  0.0186702705
    42   0.0434519366 -0.0065361176  0.0225397855
    43  -0.0723047355  0.0027384710  0.0194827539
    44   0.1257694821 -0.0147584599  0.0075141766
    45   0.0159611941  0.0024584354 -0.0850296207
    46   0.0381607423 -0.0484498597  0.0787552154
    47   0.0918606791  0.0139389428  0.0701137407
    48  -0.0140321130 -0.0355496255 -0.0770327744
    49   0.0698876668 -0.0704628286  0.0074060160
    50  -0.0437702544  0.0349209934  0.0157924191
    51   0.0728203061  0.0234990277  0.0220179353
    52  -0.1253049836  0.0541767663  0.0211634464
    53  -0.0158342789 -0.1516525561 -0.0751897794
    54  -0.0373817583  0.1952425534  0.0835672035
    55  -0.0921645179  0.1450725513  0.0789803536
    56   0.0132941471 -0.1278126757 -0.0698090877
    57   0.0603321980 -0.1118172302 -0.0067771266
    58  -0.0487539577  0.0066176946 -0.0161212303
    59   0.0818785771 -0.0021957197 -0.0211923923
    60  -0.1181900466  0.0156990191 -0.0212829512
    61  -0.0043270847 -0.0020499351  0.0748238228
    62  -0.0311248920  0.0482666602 -0.0837590010
    63  -0.0899433557 -0.0145422411 -0.0798054556
    64   0.0274032969  0.0345564501  0.0699858793
 n=    36 A   IR&R
     hbarW=  0.34328105E-03 Ha =  0.93411525E-02 eV; nu=  0.75341484E+02 cm^-1
     1  -0.0123014658  0.0631840340  0.0749265739
     2  -0.1028931608  0.1590545537  0.0695608254
